"";"country_name";"id_eu27";"id_ext";"id_eu_ext";"model";"crop";"x";"y";"soybean_area";"mean_Ya_pred";"sd_Ya_pred";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023"
"557";"Denmark";1;0;1;"pca.m.2";"maize";10,25;57,25;1680,58433269641;10359,6625669247;1153,98268655621;9176,83840008671;9706,03560444488;9696,63133704384;10197,0227610059;9838,48916786826;10702,9567430207;12524,3774820813;9868,49024100431;10914,8650465022;10794,9372181362;8069,8784417196;11436,3101387103;8433,04439382248;10172,6019625527;12685,1376608152;8398,89030967621;10616,5990681079;10321,6234471688;10400,4295345407;11181,8730202601;9897,47524897152;11021,9241418667;11278,6445561064;11296,8256806792
"558";"Norway";0;1;1;"pca.m.2";"maize";10,25;59,75;1565,83513704889;6904,47181738412;2088,24085843297;8696,03778553332;4991,37067015054;7300,42611103976;5775,57572476453;4771,23002769877;6448,42470552672;8559,7050115476;8485,6496519946;7060,82614373707;6119,96647772357;2478,2364846406;9917,32610172817;4020,44980315755;5789,30619684655;8791,80848291931;5641,08628018301;6413,2415842834;4317,075979303;11051,0728028123;5329,99844055828;9595,24934148995;8050,31694695667;8348,13599842286;7754,80686420068
"559";"Norway";0;1;1;"pca.m.2";"maize";10,25;60,25;1542,50155564716;3655,48407133362;2209,74135861094;7754,98474173847;2979,79613521413;3169,19231717332;1619,9500085962;1830,88483961409;2315,21545548637;5801,11431799379;4095,77920791725;1886,1371893399;2135,82006051323;1341,62345713554;7813,19536607223;2740,18557916414;1600,28996455345;6453,47751533326;1814,95260310618;2384,90286154904;2027,48283561186;8720,470771314;2183,40979644051;5570,11860101793;3519,41172981105;3542,36434710013;4430,85801021072
"560";"Norway";0;1;1;"pca.m.2";"maize";10,25;60,75;1519,04416943518;1760,51868599079;1349,59074339366;5375,51047552311;1778,36741406425;837,151057968935;698,038747874308;1168,78937897344;887,894300872305;1557,67287052938;1987,13295499832;930,61244998251;1049,50323029163;1184,995111452;6083,50202066128;2150,0070217999;753,458329949378;2051,55104023042;1399,97922546184;911,476841916654;1275,08905989888;2580,9836127182;1027,90084384675;2042,17167031256;982,553068020155;996,834342470444;2541,27339396238
"561";"Norway";0;1;1;"pca.m.2";"maize";10,25;61,25;1495,46476734235;1131,09282338056;1047,28241856922;3596,85557279888;979,499066842561;512,729688036551;498,721463592582;814,449212005516;882,269994699924;964,045500156822;773,180320579242;622,482479363418;780,599836641096;1128,31635897752;5075,09108834775;1300,27363653859;721,152267571208;969,212077679733;1239,25066247284;581,184245597637;670,654681248679;569,480052851623;664,451815692789;1008,09162928508;524,052313072;676,543228541327;1593,64056854
"562";"Norway";0;1;1;"pca.m.2";"maize";10,25;61,75;735,684220964537;358,370853262861;189,564080012225;508,530705818069;436,533558263143;197,992996265407;230,144848565453;324,796411717684;299,087483199371;245,84412327752;213,336578006799;320,250829382284;286,358579067358;472,482997320622;1074,23147817243;480,97850057627;286,156776668166;355,125651508777;349,915500526075;234,297607389366;306,801961861039;165,678400812804;196,595549949296;337,424525286476;231,508923378148;444,284159713119;602,542331582978
"563";"Norway";0;1;1;"pca.m.2";"maize";10,25;62,25;246,504470464474;112,456949394576;40,2493402748794;152,92522487224;177,603364585607;42,3024019139792;79,2010540355213;108,624343722949;103,241567859189;81,1881983526822;76,1645590443919;107,9483483523;114,150225884502;115,84880770531;202,380591360921;166,223868896526;120,813402593875;96,4651512375755;115,331944378728;91,6805562387037;103,740510429376;75,4634856157636;71,1219864765296;105,835059852138;79,6532191748685;115,557231298525;195,501681587614
"564";"Norway";0;1;1;"pca.m.2";"maize";10,25;62,75;764,599310546443;728,006879263502;313,886938348312;1197,58268539092;1142,15303986233;212,91092597677;1034,25201060796;847,589937615767;893,358425519065;794,336573536048;390,842737394253;619,91601091246;928,46912545119;632,784101469163;1474,64845832286;626,172807589385;858,529326899241;445,673327601037;552,732013177989;560,510036510908;459,817036687404;443,404190765374;238,314129095355;769,265008883775;511,808127422662;1087,5777801878;749,517285444332
"565";"Norway";0;1;1;"pca.m.2";"maize";10,25;63,25;1399,96325409522;3013,67276030358;1204,37633283387;2570,91663824122;5516,76249727696;1390,11486649018;2672,4361235664;2974,50722190657;3274,42946303372;3587,64058922105;3703,02399626069;1849,09804095841;2766,21783703482;1370,53685311873;5727,01301843395;2316,73040995719;3012,86406797041;3710,17541748262;2732,90039862784;2401,75485949803;2446,32906165788;2895,95473500007;947,478962818746;3331,75203695841;5056,88024081502;3899,0070963724;2173,62181458463
"566";"Norway";0;1;1;"pca.m.2";"maize";10,25;63,75;1237,81346052942;4944,1097001934;1438,0920011237;4487,29939641153;6217,80691812342;4152,41004660055;3555,68131365836;4973,98108841238;5980,01570653615;4821,7390039505;5169,68378693065;3698,29774638802;5429,38748510045;1524,16461267653;7266,65899987069;2638,72764953633;4954,3225362745;4462,55687993971;6334,86375460267;4357,47465431673;6125,56835845982;6359,29414857901;3262,38769336751;6928,52602649355;6096,74921059655;6316,98556174125;3544,05022607486
"567";"Norway";0;1;1;"pca.m.2";"maize";10,25;64,25;126,167686053101;624,475581268376;98,6658535087282;496,980192594067;663,534405156981;498,460077180242;567,115355078632;591,590755177714;675,629516390268;598,806597614534;713,793028342178;624,355919188004;694,606111342325;474,485980391047;743,360886733028;481,382748156959;616,82147436761;552,959475759443;726,48369372204;550,378607023731;744,677069455703;727,588646638823;579,601594486016;750,058718572447;752,32812090288;700,724875057886;461,690101108468
"568";"Italy";1;0;1;"pca.m.2";"maize";10,75;42,75;2273,69953831345;16530,8066690046;1758,48227998421;17934,4406658768;15892,7864131449;19364,3085991915;14834,3525046622;17103,628944165;17772,0568348093;14390,3677532795;15622,9836435623;18496,7758068352;17229,5704493274;18304,8851552625;13705,7196388359;17980,1888256789;17698,3413195874;18799,3223954661;15087,7791430894;16422,2075185027;12410,8165309421;17599,064841572;17888,1703568016;16056,4486454883;15772,7424691735;15140,7255708862;15231,6760299684
"569";"Italy";1;0;1;"pca.m.2";"maize";10,75;43,25;2255,53496404727;17002,2969907709;1086,16154620042;15677,4606024565;17869,7899954183;17440,4223765802;17837,6849522479;16993,9870944617;15988,3402640278;16837,5388617454;17254,8460044967;17171,6655465587;17351,9311877211;16248,3530215284;14541,5900917434;16353,6157765751;16140,581617633;19124,6794034063;17103,389801263;17224,2626473596;14916,7546386977;17773,2000501397;16318,6080257661;17237,3063840987;18231,3953572606;17871,9517588279;18545,7723184877
"570";"Italy";1;0;1;"pca.m.2";"maize";10,75;43,75;2237,19462371509;16764,431475108;1412,69579139048;14603,8317534071;17383,5079814283;16815,8479802348;18414,7507214754;15225,8292950734;15534,3891931476;18201,3544919232;18300,9420570115;15564,6261793594;17008,1583876662;15729,5477345643;16972,4062178492;14600,5115948281;15186,566897388;20181,2008557034;17944,1350701975;15341,8010150718;18010,1427584146;17359,9172232216;15285,2929623501;17454,0700024929;16976,7461767047;17308,3891631551;16942,3896899226
"571";"Italy";1;0;1;"pca.m.2";"maize";10,75;44,25;2218,67978707193;15355,8837587138;1077,47690068847;14152,2285599187;14939,847394657;15125,8145571822;17658,9358520321;14005,5414300022;14740,4434680755;16362,0935427155;15557,5082946501;14318,9102888049;14916,4958721434;14832,1706120017;16801,4912321079;14017,9626047019;14260,0078227923;17171,9424319421;15717,8198058153;14672,8352018216;15835,5870732975;16898,550979614;14510,2819688957;16062,6349921601;14146,4852280005;16040,6267177393;15794,9942780596
"572";"Italy";1;0;1;"pca.m.2";"maize";10,75;44,75;2199,99173994308;15776,8492089291;1265,69694198876;14681,2408561633;15234,5538046943;15072,1887052856;17497,897541485;14459,2890428695;16408,9536456019;13939,3277355835;14438,5293123543;14679,3193839928;14552,8032707671;15210,3536294781;15066,2712601889;17857,8853610497;14654,4422373334;15444,4540567915;17128,190541518;15367,8654840509;16169,5315068952;16005,9195924056;15708,3749116585;18243,8266048313;15702,978082234;16966,8606741599;18153,3237729051
"573";"Italy";1;0;1;"pca.m.2";"maize";10,75;45,25;2181,13178421313;16733,8649112765;1562,13506737384;15391,6264177453;15019,2084382105;14713,753121618;17559,8181456475;14690,5883849504;16990,2174645275;13873,82967078;18220,9444376943;17227,5350943596;15614,4044967752;17454,4859074693;17883,3091624506;17438,480524281;15366,490888655;15179,6710051705;16289,7150342471;17311,2471698654;18721,6679868974;15711,6986196867;18016,1287874363;19641,9655038874;17354,2970238288;16422,1007715708;19519,5738128803
"574";"Italy";1;0;1;"pca.m.2";"maize";10,75;45,75;2162,10123781024;14649,3258449925;1285,48542574481;14702,8419827524;15589,8346800299;14140,4468970057;16939,9481829325;14336,7054793908;14820,2471643069;15374,0514653845;16695,9247453098;13112,8788205198;15111,4984337827;13495,3788884031;15674,2681035826;14192,5532105179;13798,4676177419;14444,154906044;15775,1449200335;15338,2959174509;15608,2024117451;13082,7783445112;14168,9555296066;12681,0186458127;15506,5686689451;15525,3385888348;11468,3166751758
"575";"Italy";1;0;1;"pca.m.2";"maize";10,75;46,25;1138,48259760022;8248,95003674545;1858,54883948835;9623,17457162419;5575,58562925956;10653,7931493942;5077,32860816777;7981,99539303788;7528,42229826973;5616,49534442256;6650,18826651789;10712,3267387833;6906,9054907592;9480,40554688363;7482,70501059403;10854,315229431;10699,3584211787;10057,7662123667;5776,89233946751;10017,798697624;7360,58571476092;7856,8049217955;10406,9721039233;8939,72235437734;8409,29937740702;6557,03032019676;7748,92914164807
"576";"Italy";1;0;1;"pca.m.2";"maize";10,75;46,75;695,372318548772;3856,26664699625;1075,17180477391;4318,42387797519;3401,07095693301;4757,29599591696;1506,17483995163;2123,66339611835;3336,88480095352;2452,83945886891;3292,53841838833;4993,26374482068;2601,15567547104;4103,24485466838;2493,51617938409;5126,81839405716;4973,4457360749;3801,91645055664;3288,70923955288;5267,60636386985;3745,34402886542;3654,08094341812;5053,58279039246;5096,13149996578;4022,66380416112;4225,66444483662;4914,36363270907
"577";"Austria";1;0;1;"pca.m.2";"maize";10,75;47,25;157,845770194366;1245,21715606972;108,958973342082;1266,58944577861;1275,76922199968;1291,01506220685;945,377724061628;1276,91770525635;1307,89629687352;1080,56821285757;1307,53293253221;1347,57009140777;1172,50850334256;1384,96096125872;1091,30228676478;1292,66659330483;1313,90451980302;1277,08906449429;1195,5454083152;1379,21601979436;1216,68754110715;1056,76672317891;1313,79890484196;1286,8512270914;1336,32309180084;1183,96524575212;1284,38896184892
"578";"Germany";1;0;1;"pca.m.2";"maize";10,75;47,75;2084,30006453592;15567,9885016894;974,701924072389;16135,3237004651;15036,073278178;14922,6830089334;14046,6541979644;14963,3040615716;16832,6896588433;14747,0397073028;17171,6139384409;15065,3331881409;16010,4778543452;16015,7552949791;17527,0998206114;15605,9895467039;15465,6731159231;16961,3721802642;15305,4049451533;14884,5460462337;15492,7289368414;14226,7927564631;16052,4003914261;16491,9621752044;15944,9875125914;13922,0655280408;14803,7531959238
"579";"Germany";1;0;1;"pca.m.2";"maize";10,75;48,25;2064,43689385315;15671,6199751081;658,635377194322;15364,2947443226;15485,0104664402;14897,7403342206;16948,9084038153;15400,7787725365;15598,4433906678;14984,9530411754;16415,187244613;15537,4521334748;15664,355267366;16217,9378050448;16867,8688702774;15729,8303113638;14517,7423784637;15147,2878952554;15583,1487321436;15479,5113893579;15435,2917329408;14608,8370875814;15982,6027871474;16141,7453252737;16836,7334273177;15283,3122234481;15989,9056383466
"580";"Germany";1;0;1;"pca.m.2";"maize";10,75;48,75;2044,4113757966;15328,0432355227;1108,70564837898;14773,3077709594;16023,808111222;14774,7306847741;13676,3857530871;15425,9372625328;15013,7051035678;15709,0438644176;17491,1509627739;14806,0148356314;15963,3788238535;14587,2196174087;15841,7797501861;15179,0877551391;14333,2311926708;15087,5196793702;15241,0014185421;15406,1943573948;15515,2960710487;11833,467480126;16702,660323042;16279,4964346745;16466,179251125;15954,9875578156;15787,4535911818
"581";"Germany";1;0;1;"pca.m.2";"maize";10,75;49,25;2024,22493993271;14777,7424686496;1244,1505372174;14586,5722770612;14841,9062905171;14468,2077282825;12871,5714009941;14819,0488572263;15439,9814647765;15349,2935029199;17485,3128709695;14664,7717089309;15575,5361328421;14356,9615983724;15002,1711053111;13413,7096815341;14085,9036974584;14718,6619685222;13569,0663479011;14537,9929176174;15026,4714302147;11113,187583332;16419,7486333974;15287,0263844932;15663,5717998776;15930,1251028646;15439,0187621745
"582";"Germany";1;0;1;"pca.m.2";"maize";10,75;49,75;2003,8790316387;14248,4283697169;1352,11227264336;14294,1477697127;13279,089270249;13225,3784241353;12531,2842900407;14923,0215138064;14639,1273074065;15381,2828552999;17265,941701702;14038,4541682694;15065,2536870617;13943,5134328937;14341,990416318;14529,5698833926;13328,0944424351;14285,35130604;12530,5238203619;14215,7092286459;14435,6158710624;10537,4490377034;16158,3332924756;13321,3682013305;15221,5277965904;15563,0180238798;14907,235132393
"583";"Germany";1;0;1;"pca.m.2";"maize";10,75;50,25;1983,37511205801;13871,8649819589;1190,96514832585;14385,6648875922;12935,6071218333;12563,8123511184;12624,7695445678;13956,0776264046;14197,7520323496;14099,4620628818;15542,8550410744;13535,7809967392;14598,5896639349;13118,4569400306;14847,4107432772;14343,3537103548;12798,6535284419;14227,3822020923;13051,2401997736;13977,6187427281;13942,9411168576;10235,3918533475;15817,349059794;13930,6666544004;13698,8566129359;15449,2006751451;15045,8661993375
"584";"Germany";1;0;1;"pca.m.2";"maize";10,75;50,75;1962,71465805243;13378,5389186426;1267,26505057842;14307,3971198267;11984,6567594474;12944,2260265799;12454,8141861535;12798,4777054346;13533,7898730866;14909,3273274875;14709,2346997163;12694,6676612278;13656,8328715132;12064,3227406102;14706,4477722411;14261,2932272244;12116,9313622373;13312,7959540947;12942,7597313704;14015,4445439145;12862,6624259102;9715,88547314308;15036,7133485921;13482,134042664;12759,7298901463;14672,1131064709;15142,2761983298
"585";"Germany";1;0;1;"pca.m.2";"maize";10,75;51,25;1941,89916214944;12479,2868498029;1024,63625482591;13864,6929288618;12309,0442775697;12636,2662689148;11292,2335457087;12508,8450028091;12809,794557008;12677,7690974668;13068,6119164678;12314,1473550251;13075,3763795813;12302,8080586919;13106,4309938634;12983,0128813394;12121,0932892003;13103,6598781169;12603,8917473835;12033,4165003373;12564,8424168967;8548,78458950015;12459,6061303996;12570,0354146355;12656,9839093214;11818,0470024659;14073,4902537054
"586";"Germany";1;0;1;"pca.m.2";"maize";10,75;51,75;1920,93013248639;12740,9514086379;1031,29261501261;13670,8957343978;12138,50638202;12234,3279990036;11650,2910819736;12283,5472662408;12984,5014009567;13761,8027506286;13434,1968466777;12337,1469160946;13724,4836534151;12249,5302222205;13648,5793109178;12844,6657641833;11968,1063945048;13089,0621872421;13257,0770005202;12563,8057278896;12635,8285410705;9410,55468517969;14229,2282021066;13158,4209563391;12566,1699360361;11716,8946717774;14225,2101759136
"587";"Germany";1;0;1;"pca.m.2";"maize";10,75;52,25;1899,80909275104;12299,9320167724;1159,30303031644;13244,7497415572;11820,2408056708;12286,9487850912;10499,1530670466;12438,0635697431;12345,782833448;12594,4494591801;13586,859412186;11854,5458286662;13402,8429769829;12965,004745929;13144,070553328;12489,4948752448;12298,514732027;12946,2170048974;12828,8473255097;11069,5184636574;12454,6930942894;8461,82463357857;12523,872914433;12516,76511302;12173,8548954045;11063,3305171604;14188,7230544856
"588";"Germany";1;0;1;"pca.m.2";"maize";10,75;52,75;1878,53758211804;12071,5475231859;1496,47479331244;12790,9332103324;12125,776570612;12357,5283372188;9655,55110592155;12300,1485566907;11896,4404541183;12026,5489148829;13174,0383145861;10700,165195063;14368,9565573462;12473,1165369633;12444,1221000069;12401,0530990482;12949,199178068;12334,162775222;12621,5118499469;10141,2105687718;12192,9248454417;7722,08426758988;14300,1417044859;12221,6341469241;12228,6322134874;10225,3905179203;14065,8695358136
"589";"Germany";1;0;1;"pca.m.2";"maize";10,75;53,25;1857,11715518207;12068,9186274016;1376,03788012687;13074,0453458246;11733,3052352455;11984,9328418976;9563,22321067967;12054,08663825;12202,1676608473;13157,8459303297;12767,6032313098;10855,3918054183;14327,4010261498;12064,8104822661;13717,3280512543;11972,8061007479;12416,504640466;12148,4957433802;12297,4235009484;10553,9142789268;12005,1783596775;8332,51405309684;14017,1848165807;11925,6707720322;12164,4085898877;10598,6438365376;13719,1609058838
"590";"Germany";1;0;1;"pca.m.2";"maize";10,75;53,75;1835,54938188629;12229,6186559413;1177,33447352956;13070,7184464693;11496,2011804405;11812,7825915401;9957,48843900091;12200,4403333355;12729,7543706237;13491,856397688;12116,9087710979;12327,2294099763;13920,4179586254;11714,5965400596;13891,8551321156;11296,722646428;11762,1726528671;13425,1658035376;12159,7819463273;11673,9868966148;11831,7361567294;9103,85527364575;13877,8221599956;11941,1225139693;11658,7704041085;12580,358443204;13469,10327419
"591";"Germany";1;0;1;"pca.m.2";"maize";10,75;54,25;1813,83584744739;13095,8832025539;1121,26771247414;12837,8845962123;12856,9786819043;12506,157269153;12815,4227426698;13463,87887699;13073,6329204337;13283,1181177308;13823,1686777188;13132,2866367234;14344,3505353716;11379,4783428037;15205,6559525425;11027,9637595161;12241,4282739923;13638,5815261319;13726,8597588262;13475,1464555463;13418,41499853;9840,67445123975;13842,9078388305;14087,8366165807;13101,0176355258;13327,0990804277;13851,2531158934
"592";"Denmark";1;0;1;"pca.m.2";"maize";10,75;56,25;1725,55633264069;10307,1608160778;1195,73938626475;9600,13887647479;9397,24526886115;9759,97507777871;9481,94516121795;9449,84163750262;9882,29868108042;12457,9919111105;10877,5261211566;9511,35386311126;10825,5825014303;7663,36263588277;11338,8597717199;8277,98069204741;10209,6938377651;12166,0930508393;8949,50147828322;10809,7110413937;11155,7684504955;10092,7914959306;11271,7558207627;9935,26215856374;10998,3873546219;11264,546743293;11994,245954543
"593";"Norway";0;1;1;"pca.m.2";"maize";10,75;59,25;1589,04313851056;9544,83793419055;1587,35307005156;9390,59738356455;8226,36635878802;10110,0814340567;8336,86689210565;8631,7288325029;9596,49782278155;10201,9570611803;9759,51289527054;9562,79671494768;9057,36264642445;6115,82977568679;12346,2200679759;6596,62179244813;8465,2713640266;10555,1987349881;9171,2701953735;8781,31194889893;8683,03117904567;12375,1195177509;8861,94529859055;12323,4681045673;11404,8159515963;10598,1109270205;9924,12752098169
"594";"Norway";0;1;1;"pca.m.2";"maize";10,75;59,75;1565,83513704889;7673,65918707108;1856,6738336628;8563,28911832903;6361,47536146442;8257,28176099811;6812,07506188937;6193,68309723227;7269,68850633204;9356,34522854316;7850,10660495511;7479,95409751874;7133,87040515576;3605,53778825;10391,3765753945;4097,26097852821;6389,68520158413;9217,77987227483;7458,03086004632;7256,87477280281;5775,92766049095;11487,7561872104;6825,89452438634;10111,218175921;8997,10135680253;9248,61538636984;8026,9919072262
"595";"Norway";0;1;1;"pca.m.2";"maize";10,75;60,25;1542,50155564716;4318,12659880801;2414,32089738139;7333,94484035401;2955,63968369834;4184,45199655538;1716,08536881518;2507,22079113567;2859,78146592465;6981,4500697499;3556,82599163414;2985,7050015294;2594,06086189258;1228,33355509779;9037,3157028619;2995,68178144469;2676,09348526474;7238,75629037664;1873,7294532802;3543,08090731653;2397,41554999329;9538,29768221002;2614,09791088024;7489,44940808688;5478,31201828058;5682,38230346262;4166,92625154689
"596";"Norway";0;1;1;"pca.m.2";"maize";10,75;60,75;1519,04416943518;1954,87000673485;1461,45829304555;5158,84792656603;1992,15028834879;1051,38672169878;842,349164004431;962,699652322093;901,188536410414;2662,88632269507;1694,00004164497;1080,14224547902;957,828021268412;1260,51303567564;5917,16087074659;2470,76979564459;1135,24423285397;2999,87763885211;973,806347845131;1170,14695234102;1254,43898881135;4928,87643789734;980,047230061326;2210,77424163792;1029,70461658514;870,775149474827;2411,26570277146
"597";"Norway";0;1;1;"pca.m.2";"maize";10,75;61,25;1495,46476734235;1239,90528058257;1129,81638756486;3986,17688813594;1107,64274129325;552,196844665609;578,118188046078;798,487459527416;747,948996678572;1165,91875340317;566,034351373492;686,890597460976;828,217703910644;1294,32762556283;5300,1911777377;2183,46840997884;745,553986127247;1156,4622842214;1137,68721793191;681,386737562684;786,029006323601;772,551347747402;792,902521165915;934,785835080953;613,7977110614;698,736281518442;1642,2140674663
"598";"Norway";0;1;1;"pca.m.2";"maize";10,75;61,75;302,838515285918;156,851683491134;112,503854510838;226,276331112123;155,109452272013;84,2346056818183;87,7207062117468;129,191827217347;181,468488758214;110,693277098437;76,0300925230729;109,899161998547;115,235270126752;211,616874972977;637,07009132431;178,570151704727;129,107300645776;147,016784083846;162,082015337848;114,125017318191;108,337855672675;64,4818030506586;81,8339509473053;162,330907635549;106,978965174908;148,391048812868;236,638424105517
"599";"Norway";0;1;1;"pca.m.2";"maize";10,75;62,25;538,759105823777;243,919877469329;97,4904564622731;286,148850987967;312,273882476959;87,9247652728326;180,951592634825;248,905715620008;214,525712618568;175,12654351859;161,123590234173;209,014038342107;255,771086596298;220,033996464255;590,093485647475;367,258196347993;251,541442062346;241,754202987235;291,027629633432;179,377588407823;244,144331255412;157,755995379831;154,656750309186;211,930365283944;207,765517556869;261,491018844354;343,480760781419
"600";"Norway";0;1;1;"pca.m.2";"maize";10,75;62,75;421,511139291672;349,704604472748;164,540797594692;665,215617393364;594,675717009996;122,056453201801;439,023575674713;439,915716519424;418,766964020991;257,278266092953;190,135713367117;263,081372304666;453,894884204797;258,418688394483;780,060734350088;311,220163158072;373,497349390022;247,437017151683;290,943424388998;210,329035702116;245,23800141141;205,051331864017;129,659597416954;334,697627292957;299,969314562409;511,512249210476;350,831693262449
"601";"Norway";0;1;1;"pca.m.2";"maize";10,75;63,25;1318,02179456473;2641,55904976733;1234,73503662802;2685,85635012797;5474,33890677395;751,612525767368;2499,1869507916;3314,94939574935;3098,35091742456;2645,92895008661;3347,96228484972;1267,25036329978;2568,86415920633;829,016306809058;5165,50429266876;1852,2743819393;2369,42179052763;2359,55913216216;3658,56261414931;1932,78442951322;2384,62223356045;1789,30510066977;832,299921573067;3047,30288959219;4266,42345960634;3508,76764699469;1747,2721905727
"602";"Norway";0;1;1;"pca.m.2";"maize";10,75;63,75;1315,61273066703;3798,74475046635;1506,21522681637;3191,79822338261;5643,55955377517;3424,17983958227;2289,65913025445;3092,57785250375;4786,90194465445;4059,16316020114;3956,61340016544;2181,52786275581;4064,95844788726;859,703604468339;7056,61754158752;2036,57558881419;3631,95621262629;4171,59188952812;5974,72262031505;3056,25545117962;3579,75908011059;4224,79203111082;1378,38872708007;5698,96580066149;4919,51124112916;5155,20151200859;2734,89329541023
"603";"Norway";0;1;1;"pca.m.2";"maize";10,75;64,25;487,743280559995;2102,43321784682;534,747213828514;1788,6987661977;2414,82193319529;1623,09007714219;1501,07954493132;1915,10225264669;2639,40656670017;2090,49685940213;2309,51077682863;1922,22084734472;2503,19675522469;924,452542668833;2844,92301377647;1297,78984346802;2166,95467402149;1687,37692632825;2482,64585452021;1940,14013501228;2753,18545986775;2786,56933889598;1679,81502983943;2830,16062704877;2416,89470719756;2500,29521739229;1439,5694786727
"604";"Italy";1;0;1;"pca.m.2";"maize";11,25;42,75;2273,69953831345;16808,7721243402;1219,10392236636;16289,6774180539;17311,7464211163;17336,0548352106;17783,9112872156;16998,6352089163;16088,5198564298;16436,1567104845;16867,3072747604;16974,0654699792;17247,6182053943;16183,4693680804;14351,3176113193;17039,5616830715;16519,719307592;18875,5166777883;16235,342989226;17590,6284636531;13281,9112936937;18599,2596668206;15889,2718067913;17411,9527817666;16281,8706296863;17603,7473291417;18213,2686879734
"605";"Italy";1;0;1;"pca.m.2";"maize";11,25;43,25;2255,53496404727;16024,7719138431;998,828516936868;15239,5630867478;16873,5068187376;15626,5747367146;17898,9070689516;16351,8784264687;14785,6977188947;15422,8329313718;14902,7104162609;15658,5883232399;17331,2276256108;14849,5391557329;14393,9906316665;15828,418739752;14895,3464409008;17418,5906293339;17260,7316260363;16144,6509409773;15361,3001055771;16487,0005277809;15176,7099598836;17101,2946844456;15995,549264626;17165,8091091291;16424,1069633931
"606";"Italy";1;0;1;"pca.m.2";"maize";11,25;43,75;2237,19462371509;14795,656989601;1012,51532919293;13612,5614975871;15198,2755612953;14339,0684780062;16671,695278084;13737,0027681099;13581,3977753101;15187,8278109278;14851,1572926919;13540,9084360677;14675,8879448906;13740,3625440363;14307,1877494486;13591,8950209743;13961,3795712037;15512,6657960531;15792,9710119259;14435,3175021803;16223,1001556371;15799,573370374;14180,7277089548;15635,4095684345;14608,8534888571;16945,1564688218;14965,3849505524
"607";"Italy";1;0;1;"pca.m.2";"maize";11,25;44,25;2218,67978707193;14805,1856429866;1071,3395446223;14277,1495413147;13961,4663816283;15081,2417443388;16767,5524304376;13966,6260431782;13982,67647114;13987,9685321139;12671,4995143912;14157,380186733;14609,7688853144;14625,2016543084;13947,6273906974;15006,6728315965;14634,8506829742;15094,8519875791;16767,6002576449;14579,4932451019;15884,107546976;15675,2272384169;14932,3564471668;14566,103666086;13319,8536344233;16749,040229926;16078,1388881901
"608";"Italy";1;0;1;"pca.m.2";"maize";11,25;44,75;2199,99173994308;15903,5104371933;1617,25608684007;14858,1127447738;13966,5885793091;15828,4484684578;16370,8595038742;14422,7130968896;16749,1531435373;12679,3702904516;14469,2761999737;15407,7151297178;14808,7718787655;16879,4558499517;13823,265310955;18734,337198247;14573,4392705691;16003,0599275901;16210,0359418137;16959,9751260868;16448,909700631;16297,6829677989;17420,9257638351;18514,9323499466;15261,2097233016;15636,6564478146;19359,3558783464
"609";"Italy";1;0;1;"pca.m.2";"maize";11,25;45,25;2181,13178421313;16791,2067309227;1619,85364948863;14731,8336180448;14991,7830560701;14555,308015866;17694,0447214562;14778,9416319969;17293,0461569615;14537,6605235471;18981,6962307164;16912,0072457535;15671,1747135986;17148,6547771077;17628,1881835519;18042,5583821217;14878,2720640451;15360,0984340691;16979,0472841132;17201,4480446068;19150,6724880789;16072,359331178;17905,5244858825;19648,9568166677;17618,0497360253;15899,6470103125;19307,9885903725
"610";"Italy";1;0;1;"pca.m.2";"maize";11,25;45,75;2162,10123781024;14655,248995528;1356,44698673761;14573,5104192144;15263,3285870081;13797,3474343262;17537,3423878586;15129,4038202946;15020,5990163439;15185,7688268895;16691,070790121;13093,8050910033;15117,3715897355;13588,3333172998;15010,7727807476;14102,8182227044;13561,529157502;14456,7880225938;16393,6342885554;15396,963376278;15808,9958669493;12975,0654650922;13890,3966774345;12413,5982688959;15383,023612059;15516,610747409;11817,8981263549
"611";"Italy";1;0;1;"pca.m.2";"maize";11,25;46,25;2142,90143469067;13918,5202142492;1161,53279073967;15645,0511279492;13205,8158852097;16703,0649022961;12524,3845204949;14506,2190305386;12652,5626316767;13356,8842806732;13060,1448631097;14308,3769814194;13840,4225914095;13859,6620094769;15485,238668256;13463,044954217;14227,1727353717;15956,3266593641;13177,7090747396;13229,9681423986;12694,0259225827;13962,7881043186;14975,4087031514;14654,0507581253;13026,7696139232;13022,1430475971;12507,2499336822
"612";"Italy";1;0;1;"pca.m.2";"maize";11,25;46,75;1218,81634188159;8216,60464201024;1152,95323050328;8798,02585248831;8370,04493194218;9439,89490800628;4936,67350054119;7799,0850039435;7431,28044862568;6245,04213017074;8066,95045080304;9378,90854069918;7809,36471371456;8433,11681829474;8291,24848457346;9591,10691661116;8882,88647092913;9345,1471306351;7409,5924217112;9185,30399347388;7664,00527130764;6441,6332548681;9508,70374963408;9195,47202315843;8020,84152298907;8134,947735918;8819,23513320705
